qid,docid,docno,rank,score,query
Q3,715,2041193014966505622,28,6.019412227841112,supreme leader Iran
Q3,747,2041356402208162029,29,6.019412227841112,supreme leader Iran
Q3,796,2041546858108276974,30,5.892111067049587,supreme leader Iran
Q3,958,2042332581614477464,31,5.892111067049587,supreme leader Iran
Q3,306,2028968010401112477,32,5.7700828332726335,supreme leader Iran
Q3,1008,2042928374646030441,33,5.7700828332726335,supreme leader Iran
Q3,1137,2043790684029632994,34,5.7700828332726335,supreme leader Iran
Q3,1236,2044799934067581288,35,5.7700828332726335,supreme leader Iran
Q3,1778,2047365262689653044,36,5.7700828332726335,supreme leader Iran
Q3,873,2041893075359035492,37,5.658543039311777,supreme leader Iran
Q3,838,2041722450644439539,38,5.540586812207271,supreme leader Iran
Q3,937,2042267020025074046,39,5.540586812207271,supreme leader Iran
Q3,1230,2044760428287258719,40,5.540586812207271,supreme leader Iran
Q3,373,2032162209023856804,41,5.432551198141381,supreme leader Iran
Q3,825,2041653522727411981,42,5.432551198141381,supreme leader Iran
Q3,946,2042297432432615708,43,5.432551198141381,supreme leader Iran
Q3,938,2042270245339942916,44,5.328648164738805,supreme leader Iran
Q3,969,2042382862721429923,45,5.328648164738805,supreme leader Iran
Q3,1005,2042891057701228567,46,5.328648164738805,supreme leader Iran
Q3,105,1924347769172496806,47,5.228645042686983,supreme leader Iran
Q3,371,2032114436945645765,48,5.228645042686983,supreme leader Iran
Q3,1006,2042898166832636385,49,5.228645042686983,supreme leader Iran
Q3,1951,2048068534106800339,50,5.228645042686983,supreme leader Iran
Q3,1154,2044007763613802566,51,5.203141743411644,supreme leader Iran
Q3,70,1850490823873298639,52,5.132326307010999,supreme leader Iran
Q3,73,1850758670176378956,53,5.132326307010999,supreme leader Iran
Q3,156,1938512725446980059,54,5.132326307010999,supreme leader Iran
Q3,888,2041917081164120344,55,5.132326307010999,supreme leader Iran
Q3,924,2042143766983614481,56,5.132326307010999,supreme leader Iran
Q3,929,2042171600066199841,57,5.132326307010999,supreme leader Iran
Q3,980,2042522040100622762,58,5.132326307010999,supreme leader Iran
Q3,1009,2042933456632447058,59,5.132326307010999,supreme leader Iran
Q3,1144,2043847956143509719,60,5.132326307010999,supreme leader Iran
Q3,228,2018016299041902659,61,5.039492026526957,supreme leader Iran
Q3,718,2041199714939334938,62,5.039492026526957,supreme leader Iran
Q3,959,2042333981191127090,63,5.039492026526957,supreme leader Iran
Q3,1214,2044599900311265594,64,5.039492026526957,supreme leader Iran
Q3,1217,2044630231672303686,65,5.039492026526957,supreme leader Iran
Q3,1798,2047394723615191461,66,5.039492026526957,supreme leader Iran
Q3,1799,2047395019049562324,67,5.039492026526957,supreme leader Iran
Q3,1801,2047396765645635915,68,5.039492026526957,supreme leader Iran
Q3,1804,2047400916400341040,69,5.039492026526957,supreme leader Iran
Q3,745,2041353740163117314,70,4.949956478584694,supreme leader Iran
Q3,913,2042049857662148959,71,4.949956478584694,supreme leader Iran
Q3,928,2042163101403951467,72,4.949956478584694,supreme leader Iran
Q3,977,2042495007136096328,73,4.949956478584694,supreme leader Iran
Q3,1166,2044107901011112291,74,4.949956478584694,supreme leader Iran
Q3,1188,2044394981360599361,75,4.949956478584694,supreme leader Iran
Q3,1261,2045009825562755257,76,4.949956478584694,supreme leader Iran
Q3,1806,2047402504929903027,77,4.949956478584694,supreme leader Iran
Q3,1808,2047403654550831423,78,4.949956478584694,supreme leader Iran
Q3,139,1935451943360479269,79,4.863546908902023,supreme leader Iran
Q3,145,1936790276540178516,80,4.863546908902023,supreme leader Iran
Q3,237,2020463779293634874,81,4.863546908902023,supreme leader Iran
Q3,749,2041380070653125054,82,4.863546908902023,supreme leader Iran
Q3,834,2041690304802136352,83,4.863546908902023,supreme leader Iran
Q3,948,2042301247060132251,84,4.863546908902023,supreme leader Iran
Q3,983,2042541694864744730,85,4.863546908902023,supreme leader Iran
Q3,1229,2044750237076427150,86,4.863546908902023,supreme leader Iran
Q3,1902,2047869557877174735,87,4.863546908902023,supreme leader Iran
Q3,86,1865390070032646220,88,4.780102419065094,supreme leader Iran
Q3,89,1870715908827615267,89,4.780102419065094,supreme leader Iran
Q3,91,1873780608737964403,90,4.780102419065094,supreme leader Iran
Q3,160,1938685882661511483,91,4.780102419065094,supreme leader Iran
Q3,680,2041016155075477512,92,4.780102419065094,supreme leader Iran
Q3,833,2041686688779362786,93,4.780102419065094,supreme leader Iran
Q3,876,2041903768753651828,94,4.780102419065094,supreme leader Iran
Q3,952,2042306053602492860,95,4.780102419065094,supreme leader Iran
Q3,954,2042321356096704606,96,4.780102419065094,supreme leader Iran
Q3,1139,2043806218305581194,97,4.780102419065094,supreme leader Iran
Q3,1486,2046547113446924778,98,4.780102419065094,supreme leader Iran
Q3,107,1928009591964545390,99,4.699472966620757,supreme leader Iran
Q4,1123,2043729009272660318,0,9.261409126737384,US bases attack Iran
Q4,682,2041031636561891730,1,9.067840697441202,US bases attack Iran
Q4,655,2040755876144017464,2,7.735649423208824,US bases attack Iran
Q4,574,2039382820175671335,3,7.500529241807135,US bases attack Iran
Q4,1952,2048069425727778910,4,7.34190477102965,US bases attack Iran
Q4,2268,2048869778022903947,5,7.189850666554671,US bases attack Iran
Q4,580,2039589086202122245,6,7.043966985769437,US bases attack Iran
Q4,624,2040366113784004635,7,6.145754619069189,US bases attack Iran
Q4,803,2041570774604017795,8,5.924839224638596,US bases attack Iran
Q4,1203,2044483418298151413,9,5.832872700742896,US bases attack Iran
Q4,1061,2043275331604234371,10,5.793985890989374,US bases attack Iran
Q4,2024,2048295937877913884,11,5.646693150109994,US bases attack Iran
Q4,614,2040167014103420981,12,5.634860092120309,US bases attack Iran
Q4,625,2040366837419171895,13,5.550305259550818,US bases attack Iran
Q4,711,2041174137926811788,14,5.485685855922587,US bases attack Iran
Q4,712,2041174253706572123,15,5.485685855922587,US bases attack Iran
Q4,150,1937191397657821586,16,5.419045258605386,US bases attack Iran
Q4,1074,2043334979820675327,17,5.419045258605386,US bases attack Iran
Q4,798,2041562899844333831,18,5.2938502017583655,US bases attack Iran
Q4,813,2041603215238594608,19,5.2938502017583655,US bases attack Iran
Q4,910,2041994645157159342,20,5.2938502017583655,US bases attack Iran
Q4,911,2042016192261415250,21,5.2938502017583655,US bases attack Iran
Q4,767,2041476728434897342,22,5.275755448861949,US bases attack Iran
Q4,578,2039528544825647122,23,5.174309229643295,US bases attack Iran
Q4,587,2039702175493013817,24,5.174309229643295,US bases attack Iran
Q4,816,2041626099197550693,25,5.174309229643295,US bases attack Iran
Q4,1362,2045177602952831444,26,5.132931591839823,US bases attack Iran
Q4,954,2042321356096704606,27,5.064454711467534,US bases attack Iran
Q4,736,2041287377302467039,28,5.06004777402915,US bases attack Iran
Q4,1182,2044345792069013761,29,5.06004777402915,US bases attack Iran
Q4,1210,2044558953883844890,30,5.06004777402915,US bases attack Iran
Q4,1211,2044559952836973032,31,5.06004777402915,US bases attack Iran
Q4,1212,2044561681259332038,32,5.06004777402915,US bases attack Iran
Q4,1223,2044694972495196647,33,5.06004777402915,US bases attack Iran
Q4,1173,2044270455406596394,34,4.950723637405733,US bases attack Iran
Q4,663,2040799039826882648,35,4.846023570032905,US bases attack Iran
Q4,1174,2044272929626575080,36,4.846023570032905,US bases attack Iran
Q4,666,2040838004424708259,37,4.808289657521268,US bases attack Iran
Q4,2152,2048771812654211494,38,4.672732202980869,US bases attack Iran
Q4,2132,2048700709571346718,39,4.559549381263882,US bases attack Iran
Q4,1157,2044027456248787389,40,4.556909056572599,US bases attack Iran
Q4,577,2039510695180468416,41,4.515785389228563,US bases attack Iran
Q4,2204,2048864126428921906,42,4.451719914575436,US bases attack Iran
Q4,204,2011588435195085209,43,4.4358711982855095,US bases attack Iran
Q4,615,2040209798050853276,44,4.382598072046749,US bases attack Iran
Q4,966,2042356295278202949,45,4.382598072046749,US bases attack Iran
Q4,1007,2042907173387415818,46,4.382598072046749,US bases attack Iran
Q4,1010,2042949435945009593,47,4.382598072046749,US bases attack Iran
Q4,1014,2042960919446372739,48,4.382598072046749,US bases attack Iran
Q4,1045,2043211582352634038,49,4.382598072046749,US bases attack Iran
Q4,1046,2043220781824618698,50,4.382598072046749,US bases attack Iran
Q4,1138,2043796366342705288,51,4.382598072046749,US bases attack Iran
Q4,581,2039598713476465113,52,4.300349539894982,US bases attack Iran
Q4,654,2040754946946285878,53,4.2626357219034805,US bases attack Iran
Q4,2084,2048507203267502464,54,4.2506704304039316,US bases attack Iran
Q4,978,2042503471409082471,55,4.221131266849882,US bases attack Iran
Q4,632,2040414907506814976,56,4.156805187883929,US bases attack Iran
Q4,2153,2048783738973061497,57,4.156805187883929,US bases attack Iran
Q4,660,2040772082955595961,58,4.145385438965517,US bases attack Iran
Q4,584,2039668667571437732,59,4.1447788175811375,US bases attack Iran
Q4,622,2040349498388427212,60,4.1447788175811375,US bases attack Iran
Q4,687,2041071249254764643,61,4.1447788175811375,US bases attack Iran
Q4,386,2032824131473809620,62,4.109123097583593,US bases attack Iran
Q4,385,2032819990835954062,63,4.056677407636054,US bases attack Iran
Q4,955,2042324795757371613,64,4.00007105879315,US bases attack Iran
Q4,956,2042325121659293700,65,4.00007105879315,US bases attack Iran
Q4,1259,2044961292134515068,66,4.00007105879315,US bases attack Iran
Q4,620,2040322476325105887,67,3.95570231764758,US bases attack Iran
Q4,358,2031334743912927462,68,3.9449219908405233,US bases attack Iran
Q4,1124,2043735749569458182,69,3.9314413333963385,US bases attack Iran
Q4,1146,2043861041239732242,70,3.9314413333963385,US bases attack Iran
Q4,808,2041583862732747089,71,3.9274543659541696,US bases attack Iran
Q4,1387,2045185691781365766,72,3.89853735002746,US bases attack Iran
Q4,2102,2048600538158354671,73,3.89853735002746,US bases attack Iran
Q4,284,2028168447515828293,74,3.8010124307503084,US bases attack Iran
Q4,1135,2043774522487140691,75,3.8010124307503084,US bases attack Iran
Q4,1980,2048119388390461670,76,3.7583338880127197,US bases attack Iran
Q4,293,2028355906837061645,77,3.743479123714518,US bases attack Iran
Q4,338,2030395820680298844,78,3.743479123714518,US bases attack Iran
Q4,599,2039874315106349127,79,3.7389903419101644,US bases attack Iran
Q4,998,2042783154893635918,80,3.678959816689029,US bases attack Iran
Q4,383,2032761532430561632,81,3.671505894832068,US bases attack Iran
Q4,633,2040420228157321695,82,3.671505894832068,US bases attack Iran
Q4,1751,2047254953602015530,83,3.671505894832068,US bases attack Iran
Q4,2228,2048866849765351690,84,3.671505894832068,US bases attack Iran
Q4,2368,2048877726161834209,85,3.671505894832068,US bases attack Iran
Q4,770,2041486234984366509,86,3.670485218992679,US bases attack Iran
Q4,2029,2048314091232547225,87,3.670485218992679,US bases attack Iran
Q4,2051,2048386725727375843,88,3.670485218992679,US bases attack Iran
Q4,593,2039771098665947512,89,3.600283478704777,US bases attack Iran
Q4,2144,2048734714517696540,90,3.600283478704777,US bases attack Iran
Q4,331,2030363976924545409,91,3.5885992452165087,US bases attack Iran
Q4,2357,2048876304083124391,92,3.5885992452165087,US bases attack Iran
Q4,274,2027770360075075604,93,3.5327167006006115,US bases attack Iran
Q4,661,2040782715193016766,94,3.5327167006006115,US bases attack Iran
Q4,2118,2048663817924542875,95,3.5327167006006115,US bases attack Iran
Q4,2140,2048726332910256448,96,3.5327167006006115,US bases attack Iran
Q4,205,2012119808247300132,97,3.34442169555957,US bases attack Iran
Q4,2054,2048402431873302656,98,3.34442169555957,US bases attack Iran
Q4,400,2033654055461961758,99,3.3048945670046987,US bases attack Iran
Q5,1116,2043697133337886767,0,7.759113573908442,Iran regime collapse
Q5,1152,2043970998320701826,1,7.1127905793416435,Iran regime collapse
